Rule,Antecedent Support,Consequent Support,Support,Confidence,Lift,Conviction
"{i,N,e} --- > {c,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,e,_} --- > {c,N,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,a,e} --- > {c,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,N} --- > {a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,_} --- > {N,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,a} --- > {N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N,_} --- > {c,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N,a} --- > {c,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,a,_} --- > {c,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,e} --- > {i,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e,_} --- > {i,N,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,e} --- > {i,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e,_} --- > {c,i,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,e} --- > {c,i,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,e,_} --- > {c,i,N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,_} --- > {i,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,a} --- > {i,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,_} --- > {i,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,_} --- > {c,i,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,e} --- > {c,N,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i} --- > {N,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N} --- > {c,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,_} --- > {c,N,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e} --- > {a,i,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e} --- > {c,i,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e,_} --- > {c,i,N,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,e} --- > {c,i,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N} --- > {i,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,_} --- > {a,i,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a} --- > {i,N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,_} --- > {c,i,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a} --- > {c,i,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,_} --- > {c,i,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e} --- > {i,c,N,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c} --- > {i,e,N,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N} --- > {i,e,c,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e,c,S,_,a} --- > {N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e,N,S,_,a} --- > {c}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,S,_,a} --- > {e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,S,e} --- > {a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,e,_} --- > {a,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S,e,_} --- > {N,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S,a,e} --- > {N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,e,_} --- > {N,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S,e,_} --- > {c,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S,a,e} --- > {c,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,e,_} --- > {c,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{S,a,e,_} --- > {c,N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,S,_} --- > {a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,a,S} --- > {e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,a,_} --- > {S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,S,_} --- > {N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,S,_} --- > {c,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,e} --- > {a,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S,e} --- > {N,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e,_} --- > {N,a,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,e} --- > {N,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S,e} --- > {c,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e,_} --- > {c,a,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,e} --- > {c,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{S,e,_} --- > {c,N,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{S,a,e} --- > {c,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,e,_} --- > {c,N,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,S} --- > {a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,_} --- > {S,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,a} --- > {S,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S,_} --- > {N,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,S} --- > {N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,_} --- > {N,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S,_} --- > {c,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,S} --- > {c,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,_} --- > {c,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,S,_} --- > {c,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e} --- > {N,a,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e} --- > {c,a,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{S,e} --- > {c,N,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e,_} --- > {c,N,a,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,e} --- > {c,N,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N} --- > {S,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S} --- > {N,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,_} --- > {N,S,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a} --- > {N,S,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S} --- > {c,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,_} --- > {c,S,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a} --- > {c,S,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,S} --- > {c,N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,_} --- > {c,N,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e} --- > {c,N,S,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c} --- > {e,N,S,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N} --- > {e,c,S,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{m,e,c,_,a} --- > {N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{m,e,N,_,a} --- > {c}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{m,c,N,_,a} --- > {e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,m,e} --- > {a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,m,e,_} --- > {N,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,m,e} --- > {N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,m,e,_} --- > {c,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,N,m,e} --- > {c,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,m,e,_} --- > {c,N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,m,_} --- > {a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,m,a} --- > {e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,m,_} --- > {N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,N,m,_} --- > {c,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,e,_} --- > {N,m}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,e,_} --- > {c,m}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,a,_} --- > {m,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,m,e} --- > {N,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,m,e} --- > {c,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{m,e,_} --- > {c,N,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,m,e} --- > {c,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,m} --- > {a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,m,_} --- > {N,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,m,a} --- > {N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,m,_} --- > {c,a,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,m,a} --- > {c,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,m,_} --- > {c,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,e} --- > {a,m,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e,_} --- > {N,m,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,e} --- > {N,m,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e,_} --- > {c,m,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,e} --- > {c,m,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,e,_} --- > {c,N,m}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,_} --- > {a,m,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,a} --- > {m,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a,_} --- > {N,m,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a,_} --- > {c,m,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{m,e} --- > {c,N,a,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,m} --- > {N,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,m} --- > {c,a,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e} --- > {a,N,m,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e} --- > {c,a,m,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e,_} --- > {c,N,m,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,e} --- > {c,N,m,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N} --- > {a,m,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,_} --- > {a,N,m,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,a} --- > {N,m,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,_} --- > {c,a,m,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,a} --- > {c,m,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{a,_} --- > {c,N,m,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e} --- > {m,c,N,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c} --- > {m,e,N,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N} --- > {m,e,c,_,a}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,e,c,S,_} --- > {N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,e,N,S,_} --- > {c}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,c,N,S,_} --- > {e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,S,e} --- > {N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,e,_} --- > {N,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,S,N,e} --- > {c,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N,e,_} --- > {c,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,S,e,_} --- > {c,N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,N,S} --- > {e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,N,_} --- > {S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,S,_} --- > {N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N,S,_} --- > {c,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,S,e} --- > {i,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,e,_} --- > {i,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S,e,_} --- > {i,N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S,e,_} --- > {c,i}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,S,_} --- > {i,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,e} --- > {N,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N,e} --- > {c,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,S,e} --- > {c,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,e,_} --- > {c,N,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,N} --- > {S,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,S} --- > {N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i,_} --- > {N,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N,S} --- > {c,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N,_} --- > {c,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,S,_} --- > {c,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,e} --- > {i,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S,e} --- > {i,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e,_} --- > {i,N,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S,e} --- > {c,i,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e,_} --- > {c,i,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{S,e,_} --- > {c,i,N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,S} --- > {i,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N,_} --- > {i,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S,_} --- > {i,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S,_} --- > {c,i,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,e} --- > {c,N,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,i} --- > {N,S,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,N} --- > {c,S,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,S} --- > {c,N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,_} --- > {c,N,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,e} --- > {i,N,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,e} --- > {c,i,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{S,e} --- > {c,i,N,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e,_} --- > {c,i,N,S}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,N} --- > {i,S,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,S} --- > {i,N,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c,_} --- > {i,S,N,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,S} --- > {c,i,e,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N,_} --- > {c,i,S,e}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{e} --- > {i,c,N,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{c} --- > {i,e,N,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{N} --- > {i,e,c,S,_}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,m,e,c,_} --- > {N}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
"{i,m,e,N,_} --- > {c}",0.005797101449275362,0.005797101449275362,0.005797101449275362,1.0,172.5,inf
