Symbol,Syn_Symbol,Family,Sci_Name_1,Sci_Name_2
LILAE2,LILI7,Apiaceae,Lilaeopsis,Greene
OSCL,LILI7,Apiaceae,Osmorhiza,claytonii
OSCL,OSARB,Apiaceae,Osmorhiza,aristata
OSCL,WACL,Apiaceae,Washingtonia,claytonii
OSLO,WACL,Apiaceae,Osmorhiza,longistylis
OSLO,OSARL,Apiaceae,Osmorhiza,aristata
OSLO,OSLOB,Apiaceae,Osmorhiza,longistylis
OSLO,OSLOI,Apiaceae,Osmorhiza,longistylis
OSLO,OSLOV,Apiaceae,Osmorhiza,longistylis
OSLO,WALO2,Apiaceae,Washingtonia,longistylis
OSMOR,WALO2,Apiaceae,Osmorhiza,Raf.
OXRI,WALO2,Apiaceae,Oxypolis,rigidior
OXRI,OXLO,Apiaceae,Oxypolis,longifolia
OXRI,OXRIA,Apiaceae,Oxypolis,rigidior
OXRI,OXRIL,Apiaceae,Oxypolis,rigidior
OXRI,OXTU,Apiaceae,Oxypolis,turgida
OXTE,OXTU,Apiaceae,Oxypolis,ternata
OXTE,OXDE7,Apiaceae,Oxypolis,denticulata
OXYPO,OXDE7,Apiaceae,Oxypolis,Raf.
PASA2,OXDE7,Apiaceae,Pastinaca,sativa
PASA2,PASAP,Apiaceae,Pastinaca,sativa
PASTI,PASAP,Apiaceae,Pastinaca,L.
PIMPI,PASAP,Apiaceae,Pimpinella,L.
PISA,PASAP,Apiaceae,Pimpinella,saxifraga
PISAS,PASAP,Apiaceae,Pimpinella,saxifraga
PTCA,PASAP,Apiaceae,Ptilimnium,capillaceum
PTILI,PASAP,Apiaceae,Ptilimnium,Raf.
PTNO,PASAP,Apiaceae,Ptilimnium,nodosum
PTNO,HAFL5,Apiaceae,Harperella,fluviatilis
PTNO,HANO,Apiaceae,Harperella,nodosa
PTNO,HAVI6,Apiaceae,Harperella,vivipara
PTNO,PTFL,Apiaceae,Ptilimnium,fluviatile
PTNO,PTFLV,Apiaceae,Ptilimnium,fluviatile
PTNO,PTVI3,Apiaceae,Ptilimnium,viviparum
SACA15,PTVI3,Apiaceae,Sanicula,canadensis
SACAC2,PTVI3,Apiaceae,Sanicula,canadensis
SACAC2,SACAF,Apiaceae,Sanicula,canadensis
SACAC2,SACAT,Apiaceae,Sanicula,canadensis
SACAC2,SAFL9,Apiaceae,Sanicula,floridana
SAMA2,SAFL9,Apiaceae,Sanicula,marilandica
SAMA2,SAMAP,Apiaceae,Sanicula,marilandica
SANIC,SAMAP,Apiaceae,Sanicula,L.
SAOD,SAMAP,Apiaceae,Sanicula,odorata
SAOD,SAGR6,Apiaceae,Sanicula,gregaria
SAOD,TROD2,Apiaceae,Triclinium,odoratum
SASM,TROD2,Apiaceae,Sanicula,smallii
SATR4,TROD2,Apiaceae,Sanicula,trifoliata
SISU2,TROD2,Apiaceae,Sium,suave
SISU2,SICI2,Apiaceae,Sium,cicutifolium
SISU2,SIFL,Apiaceae,Sium,floridanum
SISU2,SISUF,Apiaceae,Sium,suave
SIUM,SISUF,Apiaceae,Sium,L.
SPDI2,SISUF,Apiaceae,Spermolepis,divaricata
SPEC2,SISUF,Apiaceae,Spermolepis,echinata
SPEC2,APEC,Apiaceae,Apium,echinatum
SPERM2,APEC,Apiaceae,Spermolepis,Raf.
TAENI,APEC,Apiaceae,Taenidia,(Torr.
TAIN,APEC,Apiaceae,Taenidia,integerrima
TAMO,APEC,Apiaceae,Taenidia,montana
TAMO,PSMO2,Apiaceae,Pseudotaenidia,montana
THASP,PSMO2,Apiaceae,Thaspium,Nutt.
THBA,PSMO2,Apiaceae,Thaspium,barbinode
THBA,THBAA,Apiaceae,Thaspium,barbinode
THBA,THCH2,Apiaceae,Thaspium,chapmanii
THTR,THCH2,Apiaceae,Thaspium,trifoliatum
THTRA,THCH2,Apiaceae,Thaspium,trifoliatum
THTRA,THAU5,Apiaceae,Thaspium,aureum
THTRA,THTRF,Apiaceae,Thaspium,trifoliatum
THTRT,THTRF,Apiaceae,Thaspium,trifoliatum
THTRT,THAUT,Apiaceae,Thaspium,aureum
TOAR,THAUT,Apiaceae,Torilis,arvensis
TOARA,THAUT,Apiaceae,Torilis,arvensis
TOJA,THAUT,Apiaceae,Torilis,japonica
TORIL,THAUT,Apiaceae,Torilis,Adans.
ZIAP,THAUT,Apiaceae,Zizia,aptera
ZIAP,ZIAPO,Apiaceae,Zizia,aptera
ZIAP,ZICO,Apiaceae,Zizia,cordata
ZIAU,ZICO,Apiaceae,Zizia,aurea
ZITR,ZICO,Apiaceae,Zizia,trifoliata
ZITR,ZIAR,Apiaceae,Zizia,arenicola
ZITR,ZIBE,Apiaceae,Zizia,bebbii
ZITR,ZILA2,Apiaceae,Zizia,latifolia
ZIZIA,ZILA2,Apiaceae,Zizia,W.D.J.
AMSON,ZILA2,Apocynaceae,Amsonia,Walter
AMTA2,ZILA2,Apocynaceae,Amsonia,tabernaemontana
AMTAS,ZILA2,Apocynaceae,Amsonia,tabernaemontana
AMTAS,AMSA4,Apocynaceae,Amsonia,salicifolia
AMTAT,AMSA4,Apocynaceae,Amsonia,tabernaemontana
AMTAT,AMAM8,Apocynaceae,Amsonia,amsonia
AMTAT,AMGL3,Apocynaceae,Amsonia,glaberrima
APAN2,AMGL3,Apocynaceae,Apocynum,androsaemifolium
APAN2,APAM2,Apocynaceae,Apocynum,ambigens
APAN2,APANP,Apocynaceae,Apocynum,androsaemifolium
APAN2,APANG2,Apocynaceae,Apocynum,androsaemifolium
APAN2,APANG4,Apocynaceae,Apocynum,androsaemifolium
APAN2,APANI3,Apocynaceae,Apocynum,androsaemifolium
APAN2,APANI2,Apocynaceae,Apocynum,androsaemifolium
APAN2,APANP3,Apocynaceae,Apocynum,androsaemifolium
APAN2,APANT2,Apocynaceae,Apocynum,androsaemifolium
APAN2,APANW2,Apocynaceae,Apocynum,androsaemifolium
APAN2,APPU,Apocynaceae,Apocynum,pumilum
APAN2,APPUR,Apocynaceae,Apocynum,pumilum
APAN2,APSC,Apocynaceae,Apocynum,scopulorum
APCA,APSC,Apocynaceae,Apocynum,cannabinum
APCA,APCAA,Apocynaceae,Apocynum,cannabinum
APCA,APCAG,Apocynaceae,Apocynum,cannabinum
APCA,APCAG2,Apocynaceae,Apocynum,cannabinum
APCA,APCAH,Apocynaceae,Apocynum,cannabinum
APCA,APCAN,Apocynaceae,Apocynum,cannabinum
APCA,APCAP2,Apocynaceae,Apocynum,cannabinum
APCA,APCAS,Apocynaceae,Apocynum,cannabinum
APCA,APHY2,Apocynaceae,Apocynum,hypericifolium
APCA,APPU2,Apocynaceae,Apocynum,pubescens
APCA,APSI,Apocynaceae,Apocynum,sibiricum
APCA,APSIC,Apocynaceae,Apocynum,sibiricum
APCA,APSIF,Apocynaceae,Apocynum,sibiricum
APCA,APSIS,Apocynaceae,Apocynum,sibiricum
APCA,APSU,Apocynaceae,Apocynum,suksdorfii
APCA,APSUA2,Apocynaceae,Apocynum,suksdorfii
APFL,APSUA2,Apocynaceae,Apocynum,×floribundum
APFL,APJO,Apocynaceae,Apocynum,jonesii
APFL,APME,Apocynaceae,Apocynum,medium
APFL,APMEF,Apocynaceae,Apocynum,medium
APFL,APMEL2,Apocynaceae,Apocynum,medium
APFL,APMEL,Apocynaceae,Apocynum,medium
APFL,APMES,Apocynaceae,Apocynum,medium
APFL,APMEV,Apocynaceae,Apocynum,medium
APFL,APMI2,Apocynaceae,Apocynum,milleri
APOCY,APMI2,Apocynaceae,Apocynum,L.
TRACH,APMI2,Apocynaceae,Trachelospermum,Lem.
TRDI,APMI2,Apocynaceae,Trachelospermum,difforme
TRDI,THDI2,Apocynaceae,Thyrsanthella,difformis
VIMA,THDI2,Apocynaceae,Vinca,major
VIMA,VIMAV,Apocynaceae,Vinca,major
VIMI2,VIMAV,Apocynaceae,Vinca,minor
VINCA,VIMAV,Apocynaceae,Vinca,L.
ILAM,VIMAV,Aquifoliaceae,Ilex,ambigua
ILAM,ILBE,Aquifoliaceae,Ilex,beadlei
ILAM,ILBU,Aquifoliaceae,Ilex,buswellii
ILAM,ILCA2,Aquifoliaceae,Ilex,caroliniana
ILAM,ILMOB,Aquifoliaceae,Ilex,montana
ILAM,ILMOM,Aquifoliaceae,Ilex,montana
ILAQ80,ILMOM,Aquifoliaceae,Ilex,aquifolium
ILCO,ILMOM,Aquifoliaceae,Ilex,coriacea
ILCO2,ILMOM,Aquifoliaceae,Ilex,collina
ILCO2,NECO6,Aquifoliaceae,Nemopanthus,collinus
ILDE,NECO6,Aquifoliaceae,Ilex,decidua
ILDE,ILCU2,Aquifoliaceae,Ilex,curtissii
ILDE,ILDEC,Aquifoliaceae,Ilex,decidua
ILEX,ILDEC,Aquifoliaceae,Ilex,L.
ILGL,ILDEC,Aquifoliaceae,Ilex,glabra
ILLA,ILDEC,Aquifoliaceae,Ilex,laevigata
ILLO,ILDEC,Aquifoliaceae,Ilex,longipes
ILLO,ILDEL,Aquifoliaceae,Ilex,decidua
ILLO,ILLOH,Aquifoliaceae,Ilex,longipes
ILMO,ILLOH,Aquifoliaceae,Ilex,montana
ILMO,ILAMM,Aquifoliaceae,Ilex,ambigua
ILMO,ILAMM3,Aquifoliaceae,Ilex,ambigua
ILMO,ILAMM2,Aquifoliaceae,Ilex,amelanchier
ILMO,ILMO3,Aquifoliaceae,Ilex,monticola
ILOP,ILMO3,Aquifoliaceae,Ilex,opaca
ILOPO,ILMO3,Aquifoliaceae,Ilex,opaca
ILVE,ILMO3,Aquifoliaceae,Ilex,verticillata
ILVE,ILBR,Aquifoliaceae,Ilex,bronxensis
ILVE,ILFA,Aquifoliaceae,Ilex,fastigiata
ILVE,ILVEC,Aquifoliaceae,Ilex,verticillata
ILVE,ILVEF,Aquifoliaceae,Ilex,verticillata
ILVE,ILVEP,Aquifoliaceae,Ilex,verticillata
ILVE,ILVET,Aquifoliaceae,Ilex,verticillata
ILVO,ILVET,Aquifoliaceae,Ilex,vomitoria
ARDR3,ILVET,Araceae,Arisaema,dracontium
ARDR3,MUDR,Araceae,Muricauda,dracontium
ARISA,MUDR,Araceae,Arisaema,Mart.
ARIT,MUDR,Araceae,Arum,italicum
ARTR,MUDR,Araceae,Arisaema,triphyllum
ARTRP,MUDR,Araceae,Arisaema,triphyllum
ARTRP,ARAC7,Araceae,Arisaema,acuminatum
ARTRP,ARPU17,Araceae,Arisaema,pusillum
ARTRS,ARPU17,Araceae,Arisaema,triphyllum
ARTRS,ARATS,Araceae,Arisaema,atrorubens
ARTRS,ARST9,Araceae,Arisaema,stewardsonii
ARTRT3,ARST9,Araceae,Arisaema,triphyllum
ARTRT3,ARAT5,Araceae,Arisaema,atrorubens
ARUM2,ARAT5,Araceae,Arum,L.
ORAQ,ARAT5,Araceae,Orontium,aquaticum
ORONT,ARAT5,Araceae,Orontium,L.
PELTA,ARAT5,Araceae,Peltandra,Raf.
PESA7,ARAT5,Araceae,Peltandra,sagittifolia
PESA7,PEGL12,Araceae,Peltandra,glauca
PESA7,PELU,Araceae,Peltandra,luteospadix
PESA7,PEVIL,Araceae,Peltandra,virginica
PEVI,PEVIL,Araceae,Peltandra,virginica
PEVI,PETH8,Araceae,Peltandra,tharpii
SYFO,PETH8,Araceae,Symplocarpus,foetidus
SYFO,SPFO2,Araceae,Spathyema,foetida
SYMPL,SPFO2,Araceae,Symplocarpus,Salisb.
ARALI,SPFO2,Araliaceae,Aralia,L.
ARHI2,SPFO2,Araliaceae,Aralia,hispida
ARNU2,SPFO2,Araliaceae,Aralia,nudicaulis
ARRA,SPFO2,Araliaceae,Aralia,racemosa
ARRAR,SPFO2,Araliaceae,Aralia,racemosa
ARSP2,SPFO2,Araliaceae,Aralia,spinosa
HEDER,SPFO2,Araliaceae,Hedera,L.
HEHE,SPFO2,Araliaceae,Hedera,helix
KALOP,SPFO2,Araliaceae,Kalopanax,Miq.
KASE,SPFO2,Araliaceae,Kalopanax,septemlobus
KASE,KAPI2,Araliaceae,Kalopanax,pictus
PANAX,KAPI2,Araliaceae,Panax,L.
PAQU,KAPI2,Araliaceae,Panax,quinquefolius
PATR2,KAPI2,Araliaceae,Panax,trifolius
ARIST2,KAPI2,Aristolochiaceae,Aristolochia,L.
ARMA7,KAPI2,Aristolochiaceae,Aristolochia,macrophylla
ARMA7,ARDU2,Aristolochiaceae,Aristolochia,durior
ARMA7,ISMA4,Aristolochiaceae,Isotrema,macrophyllum
ARSE3,ISMA4,Aristolochiaceae,Aristolochia,serpentaria
ARSE3,ARCO20,Aristolochiaceae,Aristolochia,convolvulacea
ARSE3,ARHA4,Aristolochiaceae,Aristolochia,hastata
ARSE3,ARNA2,Aristolochiaceae,Aristolochia,nashii
ARSE3,ARSEH,Aristolochiaceae,Aristolochia,serpentaria
ARSE3,ARSEN,Aristolochiaceae,Aristolochia,serpentaria
ARSE3,ENSE4,Aristolochiaceae,Endodeca,serpentaria
ARSE3,ENSEH,Aristolochiaceae,Endodeca,serpentaria
ASARU,ENSEH,Aristolochiaceae,Asarum,L.
ASCA,ENSEH,Aristolochiaceae,Asarum,canadense
ASCA,ASAC7,Aristolochiaceae,Asarum,acuminatum
ASCA,ASCAA,Aristolochiaceae,Asarum,canadense
ASCA,ASCAA2,Aristolochiaceae,Asarum,canadense
ASCA,ASCAR,Aristolochiaceae,Asarum,canadense
ASCA,ASRE10,Aristolochiaceae,Asarum,reflexum
ASCA,ASRU9,Aristolochiaceae,Asarum,rubrocinctum
HEAR6,ASRU9,Aristolochiaceae,Hexastylis,arifolia
HEARA,ASRU9,Aristolochiaceae,Hexastylis,arifolia
HEARA,ASAR10,Aristolochiaceae,Asarum,arifolium
HEARR,ASAR10,Aristolochiaceae,Hexastylis,arifolia
HEARR,ASARR,Aristolochiaceae,Asarum,arifolium
HEARR,ASRU8,Aristolochiaceae,Asarum,ruthii
HEARR,HERU5,Aristolochiaceae,Hexastylis,ruthii
HEHE12,HERU5,Aristolochiaceae,Hexastylis,heterophylla
HEHE12,ASHE5,Aristolochiaceae,Asarum,heterophyllum
HELE2,ASHE5,Aristolochiaceae,Hexastylis,lewisii
HELE2,ASLE12,Aristolochiaceae,Asarum,lewisii
HEMI13,ASLE12,Aristolochiaceae,Hexastylis,minor
HEMI13,ASMI11,Aristolochiaceae,Asarum,minus
HESH2,ASMI11,Aristolochiaceae,Hexastylis,shuttleworthii
HESHS,ASMI11,Aristolochiaceae,Hexastylis,shuttleworthii
HESHS,ASSH4,Aristolochiaceae,Asarum,shuttleworthii
HEVI3,ASSH4,Aristolochiaceae,Hexastylis,virginica
HEVI3,ASME10,Aristolochiaceae,Asarum,memmingeri
HEVI3,ASVI8,Aristolochiaceae,Asarum,virginicum
HEVI3,HEME7,Aristolochiaceae,Hexastylis,memmingeri
HEXAS,HEME7,Aristolochiaceae,Hexastylis,Raf.
ASAM,HEME7,Asclepiadaceae,Asclepias,amplexicaulis
ASCLE,HEME7,Asclepiadaceae,Asclepias,L.
ASEX,HEME7,Asclepiadaceae,Asclepias,exaltata
ASEX,ASBI11,Asclepiadaceae,Asclepias,bicknellii
ASEX,ASPH3,Asclepiadaceae,Asclepias,phytolaccoides
ASIN,ASPH3,Asclepiadaceae,Asclepias,incarnata
ASINI,ASPH3,Asclepiadaceae,Asclepias,incarnata
ASINP2,ASPH3,Asclepiadaceae,Asclepias,incarnata
ASINP2,ASINN,Asclepiadaceae,Asclepias,incarnata
ASINP2,ASINP,Asclepiadaceae,Asclepias,incarnata
ASINP2,ASPU13,Asclepiadaceae,Asclepias,pulchra
ASLA2,ASPU13,Asclepiadaceae,Asclepias,lanceolata
ASLA2,ASLAP3,Asclepiadaceae,Asclepias,lanceolata
ASLO,ASLAP3,Asclepiadaceae,Asclepias,longifolia
ASLO,ACDE7,Asclepiadaceae,Acerates,delticola
ASLO,ACFL4,Asclepiadaceae,Acerates,floridana
ASLO,ACLO5,Asclepiadaceae,Acerates,longifolia
ASPU2,ACLO5,Asclepiadaceae,Asclepias,purpurascens
ASQU,ACLO5,Asclepiadaceae,Asclepias,quadrifolia
ASRU,ACLO5,Asclepiadaceae,Asclepias,rubra
ASRU,ASLA15,Asclepiadaceae,Asclepias,laurifolia
ASSY,ASLA15,Asclepiadaceae,Asclepias,syriaca
ASSY,ASIN13,Asclepiadaceae,Asclepias,intermedia
ASSY,ASKA3,Asclepiadaceae,Asclepias,kansana
ASSY,ASSYK,Asclepiadaceae,Asclepias,syriaca
ASTU,ASSYK,Asclepiadaceae,Asclepias,tuberosa
ASTUR,ASSYK,Asclepiadaceae,Asclepias,tuberosa
ASTUR,ASRO6,Asclepiadaceae,Asclepias,rolfsii
ASTUT2,ASRO6,Asclepiadaceae,Asclepias,tuberosa
ASVA,ASRO6,Asclepiadaceae,Asclepias,variegata
ASVA,BIVA4,Asclepiadaceae,Biventraria,variegata
ASVE,BIVA4,Asclepiadaceae,Asclepias,verticillata
ASVI,BIVA4,Asclepiadaceae,Asclepias,viridiflora
ASVI,ACVI4,Asclepiadaceae,Acerates,viridiflora
ASVI,ACVII,Asclepiadaceae,Acerates,viridiflora
ASVI,ACVIL,Asclepiadaceae,Acerates,viridiflora
ASVI,ASVIL,Asclepiadaceae,Asclepias,viridiflora
ASVI,ASVIL2,Asclepiadaceae,Asclepias,viridiflora
CYLA,ASVIL2,Asclepiadaceae,Cynanchum,laeve
CYLA,AMAL3,Asclepiadaceae,Ampelamus,albidus
CYLA,AMLA11,Asclepiadaceae,Ampelamus,laevis
CYLA,GOLA5,Asclepiadaceae,Gonolobus,laevis
CYNAN,GOLA5,Asclepiadaceae,Cynanchum,L.
MACA9,GOLA5,Asclepiadaceae,Matelea,carolinensis
MACA9,GOCA4,Asclepiadaceae,Gonolobus,carolinensis
MACA9,ODCA,Asclepiadaceae,Odontostephana,carolinensis
MACA9,VICA9,Asclepiadaceae,Vincetoxicum,carolinense
MACA9,VIHI4,Asclepiadaceae,Vincetoxicum,hirsutum
MADE3,VIHI4,Asclepiadaceae,Matelea,decipiens
MADE3,GODE3,Asclepiadaceae,Gonolobus,decipiens
MADE3,ODDE,Asclepiadaceae,Odontostephana,decipiens
MAGO,ODDE,Asclepiadaceae,Matelea,gonocarpos
MAGO,GOGO2,Asclepiadaceae,Gonolobus,gonocarpos
MAGO,GOSU,Asclepiadaceae,Gonolobus,suberosus
MAGO,MASU19,Asclepiadaceae,Matelea,suberosa
MAGO,MASU2,Asclepiadaceae,Matelea,suberosus
MAGO,VIGO,Asclepiadaceae,Vincetoxicum,gonocarpos
MAGO,VISU4,Asclepiadaceae,Vincetoxicum,suberosum
MAOB2,VISU4,Asclepiadaceae,Matelea,obliqua
MAOB2,GOOB,Asclepiadaceae,Gonolobus,obliquus
MAOB2,GOSH2,Asclepiadaceae,Gonolobus,shortii
MAOB2,MASH2,Asclepiadaceae,Matelea,shortii
MAOB2,ODOB,Asclepiadaceae,Odontostephana,obliqua
MAOB2,ODSH,Asclepiadaceae,Odontostephana,shortii
MAOB2,VIOB2,Asclepiadaceae,Vincetoxicum,obliquum
MAOB2,VISH3,Asclepiadaceae,Vincetoxicum,shortii
MATEL,VISH3,Asclepiadaceae,Matelea,Aubl.
ASBR2,VISH3,Aspleniaceae,Asplenium,bradleyi
ASBR2,ASST7,Aspleniaceae,Asplenium,×stotleri
ASEB,ASST7,Aspleniaceae,Asplenium,×ebenoides
ASEB,ASEB2,Aspleniaceae,×Asplenosorus,ebenoides
ASGR5,ASEB2,Aspleniaceae,Asplenium,×gravesii
ASGR5,ASGR9,Aspleniaceae,×Asplenosorus,gravesii
ASKE2,ASGR9,Aspleniaceae,Asplenium,×kentuckiense
ASKE2,ASKE3,Aspleniaceae,×Asplenosorus,kentuckiensis
ASMO2,ASKE3,Aspleniaceae,Asplenium,montanum
ASPI,ASKE3,Aspleniaceae,Asplenium,pinnatifidum
ASPI,ASPI9,Aspleniaceae,×Asplenosorus,pinnatifidus
ASPL,ASPI9,Aspleniaceae,Asplenium,platyneuron
ASPLB,ASPI9,Aspleniaceae,Asplenium,platyneuron
ASPLE,ASPI9,Aspleniaceae,Asplenium,L.
ASPLP,ASPI9,Aspleniaceae,Asplenium,platyneuron
ASPLP,ASPLI,Aspleniaceae,Asplenium,platyneuron
ASRE,ASPLI,Aspleniaceae,Asplenium,resiliens
ASRH2,ASPLI,Aspleniaceae,Asplenium,rhizophyllum
ASRH2,CARH8,Aspleniaceae,Camptosorus,rhizophyllus
ASRU2,CARH8,Aspleniaceae,Asplenium,ruta-muraria
ASRUC,CARH8,Aspleniaceae,Asplenium,ruta-muraria
ASRUC,ASCR10,Aspleniaceae,Asplenium,cryptolepis
ASRUL,ASCR10,Aspleniaceae,Asplenium,ruta-muraria
ASRUL,ASCRO,Aspleniaceae,Asplenium,cryptolepis
ASRUL,ASRUO,Aspleniaceae,Asplenium,ruta-muraria
ASRUL,ASRUS2,Aspleniaceae,Asplenium,ruta-muraria
ASTR11,ASRUS2,Aspleniaceae,Asplenium,×trudellii
ASTR11,ASPIT,Aspleniaceae,Asplenium,pinnatifidum
ASTR11,ASTR13,Aspleniaceae,×Asplenosorus,trudellii
ASTR2,ASTR13,Aspleniaceae,Asplenium,trichomanes
ASTRQ,ASTR13,Aspleniaceae,Asplenium,trichomanes
ASTRT,ASTR13,Aspleniaceae,Asplenium,trichomanes
ASVI7,ASTR13,Aspleniaceae,Asplenium,×virginicum
ASVI7,ASMI17,Aspleniaceae,Asplenium,×mixtum
ASWH2,ASMI17,Aspleniaceae,Asplenium,×wherryi
ACANT3,ASMI17,Asteraceae,Acanthospermum,Schrank
ACAU2,ASMI17,Asteraceae,Acanthospermum,australe
ACAU2,ACXA,Asteraceae,Acanthospermum,xanthioides
ACAU2,MEAU,Asteraceae,Melampodium,australe
ACHI,MEAU,Asteraceae,Acanthospermum,hispidum
ACHIL,MEAU,Asteraceae,Achillea,L.
ACMI2,MEAU,Asteraceae,Achillea,millefolium
ACMIO,MEAU,Asteraceae,Achillea,millefolium
ACMIO,ACAN7,Asteraceae,Achillea,angustissima
ACMIO,ACAS2,Asteraceae,Achillea,aspleniifolia
ACMIO,ACER2,Asteraceae,Achillea,eradiata
ACMIO,ACGR5,Asteraceae,Achillea,gracilis
ACMIO,ACLA5,Asteraceae,Achillea,lanulosa
ACMIO,ACLAT,Asteraceae,Achillea,lanulosa
ACMIO,ACLAA3,Asteraceae,Achillea,lanulosa
ACMIO,ACLAE,Asteraceae,Achillea,lanulosa
ACMIO,ACLA3,Asteraceae,Achillea,laxiflora
ACMIO,ACMIL,Asteraceae,Achillea,millefolium
ACMIO,ACMIO2,Asteraceae,Achillea,millefolium
ACMIO,ACMIP5,Asteraceae,Achillea,millefolium
ACMIO,ACMIA4,Asteraceae,Achillea,millefolium
ACMIO,ACMIG2,Asteraceae,Achillea,millefolium
ACMIO,ACMIL3,Asteraceae,Achillea,millefolium
ACMIO,ACMIR,Asteraceae,Achillea,millefolium
ACMIO,ACMIR2,Asteraceae,Achillea,millefolium
ACMIO,ACOC,Asteraceae,Achillea,occidentalis
ACMIO,ACRO4,Asteraceae,Achillea,rosea
ACMIO,ACTO3,Asteraceae,Achillea,tomentosa
AGAL5,ACTO3,Asteraceae,Ageratina,altissima
AGALA,ACTO3,Asteraceae,Ageratina,altissima
AGALA,AGAL9,Asteraceae,Ageratum,altissimum
AGALA,EURU6,Asteraceae,Eupatorium,rugosum
AGALA,EURUC,Asteraceae,Eupatorium,rugosum
AGALA,EURUT,Asteraceae,Eupatorium,rugosum
AGALA,EURUV,Asteraceae,Eupatorium,rugosum
AGALA,EUURT,Asteraceae,Eupatorium,urticifolium
AGALR,EUURT,Asteraceae,Ageratina,altissima
AGALR,EURO8,Asteraceae,Eupatorium,roanense
AGALR,EURUR,Asteraceae,Eupatorium,rugosum
AGALR,EUUR4,Asteraceae,Eupatorium,urticifolium
AGAR4,EUUR4,Asteraceae,Ageratina,aromatica
AGARA,EUUR4,Asteraceae,Ageratina,aromatica
AGARA,EUAR7,Asteraceae,Eupatorium,aromaticum
AGARA,EUARA,Asteraceae,Eupatorium,aromaticum
AGARA,EULA11,Asteraceae,Eupatorium,latidens
AGARI2,EULA11,Asteraceae,Ageratina,aromatica
AGARI2,EUARI3,Asteraceae,Eupatorium,aromaticum
AGERA2,EUARI3,Asteraceae,Ageratina,Spach
AMAR2,EUARI3,Asteraceae,Ambrosia,artemisiifolia
AMARE,EUARI3,Asteraceae,Ambrosia,artemisiifolia
AMARE,AMEL2,Asteraceae,Ambrosia,elatior
AMARP,AMEL2,Asteraceae,Ambrosia,artemisiifolia
AMARP,AMGL5,Asteraceae,Ambrosia,glandulosa
AMARP,AMMO2,Asteraceae,Ambrosia,monophylla
AMARP,AMPA8,Asteraceae,Ambrosia,paniculata
AMBI2,AMPA8,Asteraceae,Ambrosia,bidentata
AMBRO,AMPA8,Asteraceae,Ambrosia,L.
AMDR,AMPA8,Asteraceae,Amphiachyris,dracunculoides
AMDR,BRDR,Asteraceae,Brachyris,dracunculoides
AMDR,GUDR2,Asteraceae,Gutierrezia,dracunculoides
AMDR,XADR,Asteraceae,Xanthocephalum,dracunculoides
AMPHI8,XADR,Asteraceae,Amphiachyris,(A.
AMTR,XADR,Asteraceae,Ambrosia,trifida
AMTRT2,XADR,Asteraceae,Ambrosia,trifida
AMTRT2,AMTRI,Asteraceae,Ambrosia,trifida
ANAPH,AMTRI,Asteraceae,Anaphalis,DC.
ANAR6,AMTRI,Asteraceae,Anthemis,arvensis
ANAR6,ANARA2,Asteraceae,Anthemis,arvensis
ANCO2,ANARA2,Asteraceae,Anthemis,cotula
ANCO2,MACO22,Asteraceae,Maruta,cotula
ANHO,MACO22,Asteraceae,Antennaria,howellii
ANHOC,MACO22,Asteraceae,Antennaria,howellii
ANHOC,ANCA38,Asteraceae,Antennaria,canadensis
ANHOC,ANNEC5,Asteraceae,Antennaria,neglecta
ANHOC,ANNER,Asteraceae,Antennaria,neglecta
ANHOC,ANNEC2,Asteraceae,Antennaria,neodioica
ANHOC,ANNER2,Asteraceae,Antennaria,neodioica
ANHOC,ANRA4,Asteraceae,Antennaria,randii
ANHOC,ANSP3,Asteraceae,Antennaria,spathulata
ANHON,ANSP3,Asteraceae,Antennaria,howellii
ANHON,ANGR9,Asteraceae,Antennaria,grandis
ANHON,ANNEA,Asteraceae,Antennaria,neglecta
ANHON,ANNEN2,Asteraceae,Antennaria,neglecta
ANHON,ANNE80,Asteraceae,Antennaria,neodioica
ANHON,ANNEA3,Asteraceae,Antennaria,neodioica
ANHON,ANNEC3,Asteraceae,Antennaria,neodioica
ANHON,ANNEG2,Asteraceae,Antennaria,neodioica
ANHON,ANNEI,Asteraceae,Antennaria,neodioica
ANHON,ANNER3,Asteraceae,Antennaria,neodioica
ANHON,ANOB,Asteraceae,Antennaria,obovata
ANHON,ANRH2,Asteraceae,Antennaria,rhodantha
ANHON,ANRU2,Asteraceae,Antennaria,rupicola
ANHON,ANRU3,Asteraceae,Antennaria,russellii
ANHOP,ANRU3,Asteraceae,Antennaria,howellii
ANHOP,ANAP2,Asteraceae,Antennaria,appendiculata
ANHOP,ANCO21,Asteraceae,Antennaria,concolor
ANHOP,ANNEP3,Asteraceae,Antennaria,neglecta
ANHOP,ANNEP,Asteraceae,Antennaria,neodioica
ANHOP,ANNEP2,Asteraceae,Antennaria,neodioica
ANHOP,ANPE6,Asteraceae,Antennaria,pedicellata
ANHOP,ANPE11,Asteraceae,Antennaria,petaloidea
ANHOP,ANPES,Asteraceae,Antennaria,petaloidea
ANHOP,ANPES2,Asteraceae,Antennaria,petaloidea
ANHOP,ANST6,Asteraceae,Antennaria,stenolepis
ANMA,ANST6,Asteraceae,Anaphalis,margaritacea
ANMA,ANMAA,Asteraceae,Anaphalis,margaritacea
ANMA,ANMAI,Asteraceae,Anaphalis,margaritacea
